Referencia, Color, Cantidad, TInicial, TFinal 
7, Rojo    ,60,27337.18,27344.85
7, Rojo    ,40,27344.85,27352.52
7, Azul    ,60,27352.52,27360.19
7, Azul    ,60,27360.19,27367.86
7, Azul    ,60,27367.86,27375.53
7, Azul    ,60,27375.53,27383.2
7, Azul    ,60,27383.2,27390.87
7, Azul    ,60,27390.87,27398.54
7, Azul    ,40,27398.54,27406.21
7, Verde   ,60,27406.21,27413.88
7, Verde   ,60,27413.88,27421.55
7, Verde   ,60,27421.55,27429.22
7, Verde   ,60,27429.22,27436.89
7, Verde   ,60,27436.89,27444.56
7, Verde   ,60,27444.56,27452.23
7, Verde   ,40,27452.23,27459.9
18, Blanco  ,40,27459.9,27465.45
18, Blanco  ,40,27465.45,27471
18, Blanco  ,40,27471,27476.55
18, Blanco  ,40,27476.55,27482.1
18, Blanco  ,40,27482.1,27487.65
18, Blanco  ,40,27487.65,27493.2
18, Blanco  ,40,27493.2,27498.75
18, Blanco  ,40,27498.75,27504.3
18, Blanco  ,40,27504.3,27509.85
18, Blanco  ,40,27509.85,27515.4
18, Blanco  ,40,27515.4,27520.95
18, Blanco  ,40,27520.95,27526.5
1, Blanco  ,320,27526.5,27546.7
1, Blanco  ,320,27546.7,27566.9
1, Blanco  ,320,27566.9,27587.1
1, Blanco  ,320,27587.1,27607.3
1, Blanco  ,320,27607.3,27627.5
1, Blanco  ,320,27627.5,27647.7
1, Blanco  ,320,27647.7,27667.9
1, Blanco  ,320,27667.9,27688.1
1, Blanco  ,320,27688.1,27708.3
1, Blanco  ,320,27708.3,27728.5
1, Blanco  ,320,27728.5,27748.7
1, Blanco  ,320,27748.7,27768.9
1, Blanco  ,320,27768.9,27789.1
1, Blanco  ,320,27789.1,27809.3
1, Blanco  ,320,27809.3,27829.5
1, Blanco  ,320,27829.5,27849.7
1, Blanco  ,320,27849.7,27869.9
1, Blanco  ,320,27869.9,27890.1
1, Blanco  ,320,27890.1,27910.3
1, Blanco  ,320,27910.3,27930.5
7, Blanco  ,60,27930.5,27938.17
7, Blanco  ,60,27938.17,27945.84
7, Blanco  ,60,27945.84,27953.51
7, Blanco  ,60,27953.51,27961.18
7, Blanco  ,60,27961.18,27968.85
7, Blanco  ,60,27968.85,27976.52
7, Blanco  ,60,27976.52,27984.19
7, Blanco  ,60,27984.19,27991.86
7, Blanco  ,60,27991.86,27999.53
7, Blanco  ,60,27999.53,28007.2
7, Blanco  ,60,28007.2,28014.87
7, Blanco  ,60,28014.87,28022.54
7, Blanco  ,60,28022.54,28030.21
7, Blanco  ,60,28030.21,28037.88
7, Blanco  ,60,28037.88,28045.55
7, Blanco  ,60,28045.55,28053.22
7, Blanco  ,60,28053.22,28060.89
7, Blanco  ,60,28060.89,28068.56
7, Blanco  ,60,28068.56,28076.23
7, Blanco  ,60,28076.23,28083.9
2, Blanco  ,100,28083.9,28098.3
2, Blanco  ,100,28098.3,28112.7
2, Blanco  ,100,28112.7,28127.1
2, Blanco  ,100,28127.1,28141.5
2, Blanco  ,100,28141.5,28155.9
2, Blanco  ,100,28155.9,28170.3
2, Blanco  ,100,28170.3,28184.7
2, Blanco  ,100,28184.7,28199.1
2, Blanco  ,100,28199.1,28213.5
2, Blanco  ,100,28213.5,28227.9
2, Blanco  ,100,28227.9,28242.3
2, Blanco  ,100,28242.3,28256.7
2, Blanco  ,100,28256.7,28271.1
2, Blanco  ,100,28271.1,28285.5
2, Blanco  ,100,28285.5,28299.9
2, Blanco  ,100,28299.9,28314.3
2, Blanco  ,100,28314.3,28328.7
2, Blanco  ,100,28328.7,28343.1
2, Amarillo,100,28343.1,28357.5
2, Amarillo,100,28357.5,28371.9
2, Amarillo,100,28371.9,28386.3
2, Amarillo,100,28386.3,28400.7
2, Amarillo,100,28400.7,28415.1
2, Amarillo,100,28415.1,28429.5
2, Amarillo,100,28429.5,28443.9
2, Amarillo,100,28443.9,28458.3
2, Amarillo,100,28458.3,28472.7
2, Amarillo,100,28472.7,28487.1
2, Amarillo,100,28487.1,28501.5
2, Amarillo,100,28501.5,28515.9
2, Amarillo,100,28515.9,28530.3
2, Amarillo,100,28530.3,28544.7
2, Amarillo,100,28544.7,28559.1
2, Amarillo,100,28559.1,28573.5
2, Amarillo,100,28573.5,28587.9
2, Amarillo,100,28587.9,28602.3
2, Amarillo,100,28602.3,28616.7
2, Amarillo,100,28616.7,28631.1
2, Amarillo,100,28631.1,28645.5
2, Amarillo,100,28645.5,28659.9
2, Amarillo,100,28659.9,28674.3
2, Amarillo,100,28674.3,28688.7
2, Amarillo,100,28688.7,28703.1
2, Amarillo,100,28703.1,28717.5
2, Amarillo,100,28717.5,28731.9
2, Amarillo,100,28731.9,28746.3
2, Amarillo,100,28746.3,28760.7
2, Amarillo,100,28760.7,28775.1
2, Amarillo,100,28775.1,28789.5
2, Amarillo,80,28789.5,28803.9
2, Rojo    ,100,28803.9,28818.3
2, Rojo    ,100,28818.3,28832.7
2, Rojo    ,100,28832.7,28847.1
2, Rojo    ,100,28847.1,28861.5
2, Rojo    ,100,28861.5,28875.9
2, Rojo    ,100,28875.9,28890.3
2, Rojo    ,100,28890.3,28904.7
2, Rojo    ,100,28904.7,28919.1
2, Rojo    ,100,28919.1,28933.5
2, Rojo    ,100,28933.5,28947.9
2, Rojo    ,100,28947.9,28962.3
2, Rojo    ,40,28962.3,28976.7
2, Azul    ,100,28976.7,28991.1
2, Azul    ,100,28991.1,29005.5
2, Azul    ,100,29005.5,29019.9
2, Azul    ,100,29019.9,29034.3
2, Azul    ,100,29034.3,29048.7
2, Azul    ,100,29048.7,29063.1
2, Verde   ,100,29063.1,29077.5
2, Verde   ,100,29077.5,29091.9
2, Verde   ,100,29091.9,29106.3
2, Verde   ,100,29106.3,29120.7
2, Verde   ,100,29120.7,29135.1
2, Verde   ,100,29135.1,29149.5
18, Blanco  ,40,29149.5,29155.05
18, Blanco  ,40,29155.05,29160.6
18, Blanco  ,40,29160.6,29166.15
18, Blanco  ,40,29166.15,29171.7
18, Blanco  ,40,29171.7,29177.25
18, Blanco  ,40,29177.25,29182.8
18, Blanco  ,40,29182.8,29188.35
18, Blanco  ,40,29188.35,29193.9
18, Blanco  ,40,29193.9,29199.45
18, Blanco  ,40,29199.45,29205
18, Blanco  ,40,29205,29210.55
18, Blanco  ,40,29210.55,29216.1
18, Blanco  ,40,29216.1,29221.65
18, Blanco  ,40,29221.65,29227.2
18, Blanco  ,40,29227.2,29232.75
18, Blanco  ,40,29232.75,29238.3
1, Blanco  ,320,29238.3,29258.5
1, Blanco  ,320,29258.5,29278.7
1, Blanco  ,320,29278.7,29298.9
1, Blanco  ,320,29298.9,29319.1
1, Blanco  ,320,29319.1,29339.3
1, Blanco  ,320,29339.3,29359.5
1, Blanco  ,320,29359.5,29379.7
1, Blanco  ,320,29379.7,29399.9
1, Blanco  ,320,29399.9,29420.1
1, Blanco  ,320,29420.1,29440.3
1, Blanco  ,320,29440.3,29460.5
1, Blanco  ,320,29460.5,29480.7
1, Blanco  ,320,29480.7,29500.9
1, Blanco  ,320,29500.9,29521.1
1, Blanco  ,320,29521.1,29541.3
1, Blanco  ,320,29541.3,29561.5
1, Blanco  ,320,29561.5,29581.7
1, Blanco  ,320,29581.7,29601.9
1, Blanco  ,320,29601.9,29622.1
1, Blanco  ,320,29622.1,29642.3
0, Blanco  ,300,29642.3,29660.3
0, Blanco  ,300,29660.3,29678.3
0, Blanco  ,300,29678.3,29696.3
0, Blanco  ,300,29696.3,29714.3
0, Blanco  ,300,29714.3,29732.3
0, Blanco  ,300,29732.3,29750.3
7, Blanco  ,60,29750.3,29757.97
7, Blanco  ,60,29757.97,29765.64
7, Blanco  ,60,29765.64,29773.31
7, Blanco  ,60,29773.31,29780.98
7, Blanco  ,60,29780.98,29788.65
7, Blanco  ,60,29788.65,29796.32
7, Blanco  ,40,29796.32,29803.99
10, Verde   ,60,29803.99,29813.47
10, Verde   ,60,29813.47,29822.95
10, Verde   ,60,29822.95,29832.43
10, Verde   ,60,29832.43,29841.91
10, Verde   ,60,29841.91,29851.39
10, Verde   ,60,29851.39,29860.87
10, Verde   ,40,29860.87,29870.35
2, Verde   ,100,29870.35,29884.75
2, Verde   ,100,29884.75,29899.15
2, Verde   ,100,29899.15,29913.55
18, Blanco  ,40,29913.55,29919.1
18, Blanco  ,40,29919.1,29924.65
18, Blanco  ,40,29924.65,29930.2
18, Blanco  ,40,29930.2,29935.75
18, Blanco  ,40,29935.75,29941.3
18, Blanco  ,40,29941.3,29946.85
18, Blanco  ,40,29946.85,29952.4
18, Blanco  ,40,29952.4,29957.95
18, Blanco  ,40,29957.95,29963.5
18, Blanco  ,40,29963.5,29969.05
18, Blanco  ,40,29969.05,29974.6
18, Blanco  ,40,29974.6,29980.15
18, Amarillo,40,29980.15,29985.7
18, Amarillo,40,29985.7,29991.25
18, Amarillo,40,29991.25,29996.8
18, Amarillo,40,29996.8,30002.35
18, Amarillo,40,30002.35,30007.9
18, Amarillo,40,30007.9,30013.45
18, Amarillo,40,30013.45,30019
18, Amarillo,40,30019,30024.55
18, Rojo    ,40,30024.55,30030.1
18, Rojo    ,40,30030.1,30035.65
18, Rojo    ,40,30035.65,30041.2
18, Rojo    ,40,30041.2,30046.75
1, Blanco  ,320,30046.75,30066.95
1, Blanco  ,320,30066.95,30087.15
1, Blanco  ,320,30087.15,30107.35
1, Blanco  ,320,30107.35,30127.55
1, Blanco  ,320,30127.55,30147.75
1, Blanco  ,320,30147.75,30167.95
1, Blanco  ,320,30167.95,30188.15
1, Blanco  ,320,30188.15,30208.35
1, Blanco  ,320,30208.35,30228.55
1, Blanco  ,320,30228.55,30248.75
1, Blanco  ,320,30248.75,30268.95
1, Blanco  ,320,30268.95,30289.15
1, Blanco  ,320,30289.15,30309.35
1, Blanco  ,320,30309.35,30329.55
1, Amarillo,320,30329.55,30349.75
1, Amarillo,320,30349.75,30369.95
1, Amarillo,320,30369.95,30390.15
1, Rojo    ,320,30390.15,30410.35
1, Verde   ,320,30410.35,30430.55
2, Blanco  ,160,30430.55,30442.55
2, Blanco  ,160,30442.55,30454.55
0, Blanco  ,300,30454.55,30472.55
0, Blanco  ,300,30472.55,30490.55
0, Blanco  ,300,30490.55,30508.55
0, Blanco  ,300,30508.55,30526.55
0, Blanco  ,300,30526.55,30544.55
0, Blanco  ,300,30544.55,30562.55
0, Blanco  ,300,30562.55,30580.55
0, Blanco  ,300,30580.55,30598.55
0, Blanco  ,300,30598.55,30616.55
0, Blanco  ,300,30616.55,30634.55
0, Blanco  ,300,30634.55,30652.55
0, Blanco  ,300,30652.55,30670.55
0, Blanco  ,300,30670.55,30688.55
0, Blanco  ,300,30688.55,30706.55
0, Blanco  ,300,30706.55,30724.55
0, Blanco  ,300,30724.55,30742.55
0, Blanco  ,240,30742.55,30760.55
0, Amarillo,300,30760.55,30778.55
0, Amarillo,300,30778.55,30796.55
0, Amarillo,300,30796.55,30814.55
0, Amarillo,300,30814.55,30832.55
0, Amarillo,300,30832.55,30850.55
0, Amarillo,180,30850.55,30868.55
0, Rojo    ,300,30868.55,30886.55
0, Rojo    ,240,30886.55,30904.55
6, Rojo    ,91,30904.55,30916.33
6, Rojo    ,91,30916.33,30928.11
6, Rojo    ,91,30928.11,30939.89
6, Rojo    ,91,30939.89,30951.67
6, Rojo    ,91,30951.67,30963.45
6, Rojo    ,85,30963.45,30975.23
18, Rojo    ,40,30975.23,30980.78
18, Rojo    ,40,30980.78,30986.33
18, Rojo    ,40,30986.33,30991.88
18, Rojo    ,40,30991.88,30997.43
18, Verde   ,40,30997.43,31002.98
18, Verde   ,40,31002.98,31008.53
18, Verde   ,40,31008.53,31014.08
18, Verde   ,40,31014.08,31019.63
1, Amarillo,320,31019.63,31039.83
1, Amarillo,320,31039.83,31060.03
1, Amarillo,320,31060.03,31080.23
1, Rojo    ,320,31080.23,31100.43
1, Azul    ,320,31100.43,31120.63
1, Verde   ,320,31120.63,31140.83
2, Blanco  ,160,31140.83,31152.83
2, Blanco  ,160,31152.83,31164.83
2, Blanco  ,160,31164.83,31176.83
2, Blanco  ,160,31176.83,31188.83
2, Blanco  ,160,31188.83,31200.83
2, Blanco  ,160,31200.83,31212.83
2, Blanco  ,160,31212.83,31224.83
2, Blanco  ,160,31224.83,31236.83
2, Blanco  ,160,31236.83,31248.83
2, Blanco  ,160,31248.83,31260.83
2, Blanco  ,160,31260.83,31272.83
2, Blanco  ,160,31272.83,31284.83
2, Blanco  ,160,31284.83,31296.83
2, Blanco  ,160,31296.83,31308.83
2, Blanco  ,160,31308.83,31320.83
2, Blanco  ,160,31320.83,31332.83
2, Blanco  ,160,31332.83,31344.83
2, Blanco  ,160,31344.83,31356.83
2, Blanco  ,160,31356.83,31368.83
2, Blanco  ,160,31368.83,31380.83
2, Blanco  ,160,31380.83,31392.83
2, Blanco  ,160,31392.83,31404.83
0, Amarillo,300,31404.83,31422.83
0, Amarillo,300,31422.83,31440.83
0, Rojo    ,300,31440.83,31458.83
0, Rojo    ,300,31458.83,31476.83
0, Azul    ,300,31476.83,31494.83
0, Azul    ,300,31494.83,31512.83
0, Verde   ,300,31512.83,31530.83
0, Verde   ,300,31530.83,31548.83
18, Amarillo,40,31548.83,31554.38
18, Amarillo,40,31554.38,31559.93
18, Amarillo,40,31559.93,31565.48
18, Amarillo,40,31565.48,31571.03
16, Blanco  ,40,31571.03,31578.49
16, Blanco  ,40,31578.49,31585.95
16, Blanco  ,40,31585.95,31593.41
16, Blanco  ,40,31593.41,31600.87
16, Amarillo,40,31600.87,31608.33
16, Amarillo,40,31608.33,31615.79
16, Amarillo,40,31615.79,31623.25
16, Amarillo,40,31623.25,31630.71
6, Rojo    ,91,31630.71,31642.49
6, Rojo    ,91,31642.49,31654.27
6, Rojo    ,91,31654.27,31666.05
6, Rojo    ,91,31666.05,31677.83
6, Rojo    ,91,31677.83,31689.61
6, Rojo    ,91,31689.61,31701.39
6, Rojo    ,54,31701.39,31713.17
2, Blanco  ,160,31713.17,31725.17
2, Blanco  ,160,31725.17,31737.17
2, Blanco  ,160,31737.17,31749.17
2, Blanco  ,160,31749.17,31761.17
2, Blanco  ,160,31761.17,31773.17
2, Blanco  ,160,31773.17,31785.17
2, Blanco  ,160,31785.17,31797.17
2, Blanco  ,160,31797.17,31809.17
2, Blanco  ,160,31809.17,31821.17
2, Blanco  ,160,31821.17,31833.17
2, Blanco  ,160,31833.17,31845.17
2, Blanco  ,160,31845.17,31857.17
2, Blanco  ,160,31857.17,31869.17
2, Blanco  ,160,31869.17,31881.17
2, Blanco  ,160,31881.17,31893.17
2, Blanco  ,160,31893.17,31905.17
2, Amarillo,160,31905.17,31917.17
2, Amarillo,160,31917.17,31929.17
2, Amarillo,160,31929.17,31941.17
2, Amarillo,160,31941.17,31953.17
2, Amarillo,160,31953.17,31965.17
2, Amarillo,160,31965.17,31977.17
0, Blanco  ,300,31977.17,31995.17
0, Blanco  ,300,31995.17,32013.17
0, Blanco  ,300,32013.17,32031.17
0, Blanco  ,300,32031.17,32049.17
0, Blanco  ,300,32049.17,32067.17
0, Blanco  ,300,32067.17,32085.17
0, Blanco  ,120,32085.17,32103.17
18, Blanco  ,40,32103.17,32108.72
18, Blanco  ,40,32108.72,32114.27
18, Blanco  ,40,32114.27,32119.82
18, Blanco  ,40,32119.82,32125.37
18, Amarillo,40,32125.37,32130.92
18, Amarillo,40,32130.92,32136.47
18, Amarillo,40,32136.47,32142.02
18, Amarillo,40,32142.02,32147.57
2, Rojo    ,160,32147.57,32159.57
2, Rojo    ,160,32159.57,32171.57
2, Azul    ,160,32171.57,32183.57
2, Azul    ,160,32183.57,32195.57
2, Verde   ,160,32195.57,32207.57
2, Verde   ,160,32207.57,32219.57
0, Blanco  ,300,32219.57,32237.57
0, Blanco  ,300,32237.57,32255.57
0, Blanco  ,300,32255.57,32273.57
0, Blanco  ,300,32273.57,32291.57
0, Blanco  ,80,32291.57,32309.57
0, Amarillo,300,32309.57,32327.57
0, Amarillo,20,32327.57,32345.57
0, Blanco  ,320,32345.57,32362.67
0, Blanco  ,320,32362.67,32379.77
0, Blanco  ,320,32379.77,32396.87
0, Blanco  ,320,32396.87,32413.97
0, Blanco  ,320,32413.97,32431.07
0, Blanco  ,320,32431.07,32448.17
0, Blanco  ,320,32448.17,32465.27
0, Amarillo,320,32465.27,32482.37
18, Rojo    ,40,32482.37,32487.92
18, Rojo    ,40,32487.92,32493.47
18, Rojo    ,40,32493.47,32499.02
18, Rojo    ,40,32499.02,32504.57
18, Verde   ,40,32504.57,32510.12
18, Verde   ,40,32510.12,32515.67
18, Verde   ,40,32515.67,32521.22
18, Verde   ,40,32521.22,32526.77
16, Blanco  ,40,32526.77,32534.23
16, Blanco  ,40,32534.23,32541.69
16, Blanco  ,40,32541.69,32549.15
16, Blanco  ,40,32549.15,32556.61
16, Amarillo,40,32556.61,32564.07
16, Amarillo,40,32564.07,32571.53
16, Amarillo,40,32571.53,32578.99
16, Amarillo,40,32578.99,32586.45
0, Blanco  ,300,32586.45,32604.45
0, Blanco  ,300,32604.45,32622.45
0, Blanco  ,40,32622.45,32640.45
0, Amarillo,300,32640.45,32658.45
0, Amarillo,20,32658.45,32676.45
0, Blanco  ,320,32676.45,32693.55
0, Blanco  ,320,32693.55,32710.65
0, Blanco  ,320,32710.65,32727.75
0, Blanco  ,320,32727.75,32744.85
0, Blanco  ,320,32744.85,32761.95
0, Blanco  ,320,32761.95,32779.05
0, Amarillo,320,32779.05,32796.15
0, Amarillo,320,32796.15,32813.25
0, Amarillo,320,32813.25,32830.35
0, Rojo    ,320,32830.35,32847.45
0, Azul    ,320,32847.45,32864.55
0, Verde   ,320,32864.55,32881.65
16, Rojo    ,40,32881.65,32889.11
16, Rojo    ,40,32889.11,32896.57
16, Rojo    ,40,32896.57,32904.03
16, Rojo    ,40,32904.03,32911.49
16, Azul    ,40,32911.49,32918.95
16, Azul    ,40,32918.95,32926.41
16, Azul    ,40,32926.41,32933.87
16, Azul    ,40,32933.87,32941.33
16, Verde   ,40,32941.33,32948.79
16, Verde   ,40,32948.79,32956.25
16, Verde   ,40,32956.25,32963.71
16, Verde   ,40,32963.71,32971.17
4, Blanco  ,160,32971.17,32985.27
4, Blanco  ,160,32985.27,32999.37
4, Blanco  ,160,32999.37,33013.47
4, Blanco  ,160,33013.47,33027.57
4, Amarillo,160,33027.57,33041.67
4, Amarillo,160,33041.67,33055.77
0, Blanco  ,320,33055.77,33072.87
0, Blanco  ,320,33072.87,33089.97
0, Amarillo,320,33089.97,33107.07
0, Amarillo,320,33107.07,33124.17
0, Amarillo,320,33124.17,33141.27
0, Amarillo,320,33141.27,33158.37
0, Amarillo,320,33158.37,33175.47
0, Rojo    ,320,33175.47,33192.57
0, Rojo    ,320,33192.57,33209.67
0, Azul    ,320,33209.67,33226.77
0, Verde   ,320,33226.77,33243.87
4, Blanco  ,160,33243.87,33257.97
4, Blanco  ,160,33257.97,33272.07
4, Blanco  ,160,33272.07,33286.17
4, Blanco  ,160,33286.17,33300.27
4, Blanco  ,160,33300.27,33314.37
4, Blanco  ,160,33314.37,33328.47
4, Amarillo,160,33328.47,33342.57
4, Amarillo,160,33342.57,33356.67
4, Amarillo,160,33356.67,33370.77
4, Amarillo,160,33370.77,33384.87
4, Rojo    ,160,33384.87,33398.97
4, Rojo    ,160,33398.97,33413.07
4, Azul    ,160,33413.07,33427.17
4, Azul    ,160,33427.17,33441.27
4, Verde   ,160,33441.27,33455.37
4, Verde   ,160,33455.37,33469.47
